Name,Rating,Rating Count,Category,Full Address,Phone Number,Source City,Scrape Date
"Gunchiiis Cakes & Desserts Studio, Goal Maidan",4.8,520.0,Cake shop,"Shop No-2, 2, Chopra Ct Rd, opp. to Chotiwala Hospital, near to Domino's Pizza Turning Point, Sidhi Vinayak Nagar, Ulhasnagar, Maharashtra 421002",080871 20182,Gundūr,2025-04-03 06:42:18
"The Bakesmith Cakes,Cookies and More",4.9,87.0,Bakery and Cake Shop,"Shop no 4, ekveera society, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076",099678 41707,Gundūr,2025-04-03 06:42:18
Mr. Famous Cake Shop,3.8,17.0,Cake shop,"Shop Number.13, MG Ramachandran Marg, Cheeta Camp, Sector F, Trombay, Mumbai, Maharashtra 400088",088282 85558,Gundūr,2025-04-03 06:42:18
Diamond bakery and store.,4.4,19.0,Bakery and Cake Shop,"Chavandai Residency, shop no 8 elegant house (w)., mumbai, Pune Rd, Parsik Nagar, Kalwa, Mumbai, Maharashtra 400605",098332 24304,Gundūr,2025-04-03 06:42:18
Five Star Bakery,4.5,2.0,Bakery and Cake Shop,"E, Khairani Rd, GM Colony, Yadav Nagar, Chandivali, Saki Naka, Mumbai, Maharashtra 400072",022 6510 2140,Gundūr,2025-04-03 06:42:18
Dream patisserie,4.8,95.0,Cake shop,"CHS, shop no 6, Mahavir Vihar, plot 21, next to Podar nursery school, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706",098216 78647,Gundūr,2025-04-03 06:42:18
Bangalore Iyengar's BAKERY,3.6,26.0,Bakery and Cake Shop,"44A, Krishna Changa Naik Marg, Karave Village, Karave Nagar, Seawoods, Navi Mumbai, Maharashtra 400706",N/A,Gundūr,2025-04-03 06:42:18
Indian cake shop & bakery,4.9,13.0,Bakery and Cake Shop,"Gala no.10, atharva Apartment, Bhiwandi Rd, Kasheli, Maharashtra 421302",N/A,Gundūr,2025-04-03 06:42:18
Super Bakery,3.9,187.0,Bakery and Cake Shop,"5XXV+36F, Mumbai - Pune Highway, Kharegaon, Kalwa, Thane, Maharashtra 400605",070217 47262,Gundūr,2025-04-03 06:42:18
Future Bakery & Confectionery,4.4,10.0,Bakery and Cake Shop,"Gala No, Raj Industrial Complex, 63, Military Rd, Raje Shivaji Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059",N/A,Gundūr,2025-04-03 06:42:18
Crumbs Cakes,4.3,15.0,Bakery and Cake Shop,"Navi Mumbai Merchant Gymkhana, PLOT NO. 52, SHOP NO. 5 SAI POOJA COOP. HOUSING SOCIETY OPPOSITE ANCHORWALA SCHOOL, Juhu Nagar Rd, near GUJRAT BHAVAN AND, MG Complex, Sector 14, Vashi, Navi Mumbai, Maharashtra 400703",N/A,Gundūr,2025-04-03 06:42:18
Famous Bakeri,5.0,1.0,Bakery and Cake Shop,"Shop No. 2, Vidya Milind Nagar, Milind Nagar, Marol, Powai, Mumbai, Maharashtra 400072",070600 70437,Gundūr,2025-04-03 06:42:18
Sugar-y-Doodle,5.0,16.0,Bakery and Cake Shop,N/A,098719 97569,Gundūr,2025-04-03 06:42:18
Badrudin Bakery,4.1,12.0,Bakery and Cake Shop,"6R2J+9VC, Wadilaal Ghosaliya Rd, near Kesariya Hanuman Mandir, Sanjay Nagar, Kandivali West, Mumbai, Maharashtra 400067",095553 08098,Gundūr,2025-04-03 06:42:18
Bengaluru Iyanger's Bakery,2.0,3.0,Bakery and Cake Shop,"Ugam Complex, Jairam Tukaram Tandel Marg, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706",N/A,Gundūr,2025-04-03 06:42:18
Morning Baker's,4.7,16.0,Bakery and Cake Shop,"Shop Number 5/6, Shree Majesty Residency, near Mannet Building, Sector-34 A, Sector 34, Kharghar, Navi Mumbai, Maharashtra 410210",093728 96172,Gundūr,2025-04-03 06:42:18
Panaderia,5.0,2.0,Bakery and Cake Shop,"Shop No. 4 , Building-7, Versova View Building, society, Saint Louis Convent Rd, next to Good shepherd Church, Gharkul Society, Four Bungalows, Andheri West, Mumbai, Maharashtra 400053",N/A,Gundūr,2025-04-03 06:42:18
90 Degrees - The Cake Studio,4.5,49.0,Cake shop,"Shop No 4, Bhawani Industrial Estate, Gokhale Nagar, IIT market, Powai, Mumbai, Maharashtra 400076",099301 49090,Gundūr,2025-04-03 06:42:18
Our Daily Bread,4.8,51.0,Bakery and Cake Shop,"Shop Number 3, Siddheshwar Heights, NBD road, near Siddheshwar Talao Road, patilwadi, Thane West, Thane, Maharashtra 400601",075062 36565,Gundūr,2025-04-03 06:42:18
Shree Sagar Bakery,4.0,3.0,Bakery and Cake Shop,"1, Shop Number- 3, Blue Ocean Building, Behind, Boraspada Rd, Ekta Nagar, Kandivali West, Mumbai, Maharashtra 400067",099300 24766,Gundūr,2025-04-03 06:42:18
Maharashtra bakery,3.8,6.0,Bakery and Cake Shop,"1, Shop Number- 3, Blue Ocean Building, Behind, Boraspada Rd, Ekta Nagar, Kandivali West, Mumbai, Maharashtra 400067",099300 24766,Gundūr,2025-04-03 06:42:18
Hind Bakery,4.5,12.0,Bakery and Cake Shop,"Bus Station, opposite to S.T, Mangaon, Khandad, Maharashtra 402104",094223 83467,Gundūr,2025-04-03 06:42:18
"SLAGINDIA Cafe, Bakery & Cake Shop",4.9,14.0,Bakery and Cake Shop,"Shop Num 17, Agrichawl, Cochin St, opp. Lane Of New Custom House, Ballard Estate, Fort, Mumbai, Maharashtra 400001",090047 76067,Gundūr,2025-04-03 06:42:18
Picnic Bakery Guna,4.1,595.0,Bakery and Cake Shop,"Guna Rd, telghani chouraha, Subhash Colony, Guna, Madhya Pradesh 473001",075828 49999,Gundūr,2025-04-03 06:42:18
The_cake_gallery,4.3,16.0,Bakery and Cake Shop,"W5MR+GPR, Khanavale, Maharashtra 410221",N/A,Gundūr,2025-04-03 06:42:18
Gold Star Bakery,3.3,13.0,Bakery and Cake Shop,"Shop No. 6, Irani Chawl Number 4, 4, Sewri 'X' Road, Sewri, Mumbai, Maharashtra 400015",086556 97797,Gundūr,2025-04-03 06:42:18
shrirangpurcakeshop,5.0,1.0,Bakery and Cake Shop,"falugni gali, Amit Rd, Mumbai, Maharashtra 400002",N/A,Gundūr,2025-04-03 06:42:18
Hirdy Mordy Bakery,5.0,11.0,Bakery and Cake Shop,"Madhur Milan Apartments, 14th B Rd, Khar West, Mumbai, Maharashtra 400052",096198 58739,Gundūr,2025-04-03 06:42:18
Yadav bakery,4.6,35.0,Bakery and Cake Shop,"Karnal Ganj, Guna, Piproda Khurd, Madhya Pradesh 473001",N/A,Gundūr,2025-04-03 06:42:18
Temperance - Healthy Desserts,4.8,29.0,Bakery and Cake Shop,"The Gala with The Black Shutter, KBM Compound, Gala No. M12, next to Masjid, off Military Road, Raje Shivaji Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059",N/A,Gundūr,2025-04-03 06:42:18
Dirba bakers point,4.9,11.0,Store,"Omsidhhai, vadamba, Devgad, Maharashtra 416612",N/A,Gundūr,2025-04-03 06:42:18
Yash Bakery,3.9,9.0,Bakery and Cake Shop,"J8V5+Q3M, Bhopal Rd, Punjabi Colony, Laxmi Ganj, Guna, Madhya Pradesh 473001",073549 89278,Gundūr,2025-04-03 06:42:18
CAKE HUT POWAI,3.4,16.0,Cake shop,"Aarey Rd, Murarji Nagar, Passpoli, Goregaon, Mumbai, Maharashtra 400087",096193 07116,Gundūr,2025-04-03 06:42:18
Arora Bakery,4.2,85.0,Bakery and Cake Shop,"Aarey Rd, Murarji Nagar, Passpoli, Goregaon, Mumbai, Maharashtra 400087",096193 07116,Gundūr,2025-04-03 06:42:18
The Bakerie - Thane,5.0,2.0,Bakery and Cake Shop,"World Trade Centre, 29, FLOOR-GRD-PLOT-85, MAKER ARCADE, GD Somani Rd, Cuffe Parade, Mumbai, Maharashtra 400005",N/A,Gundūr,2025-04-03 06:42:18
Mordan Bakery,4.3,16.0,Bakery and Cake Shop,"Guna - Ashoknagar Rd, Patel Nagar, Guna, Madhya Pradesh 473001",098270 94653,Gundūr,2025-04-03 06:42:18
BAKERY BAZAR,,,Bakery and Cake Shop,"Choudharan Colony, Soni Colony, Guna, Madhya Pradesh 473001",N/A,Gundūr,2025-04-03 06:42:18
New Cake world,4.8,28.0,Bakery and Cake Shop,"Marwadi bazar, Tandur, Telangana 501141",073969 89901,Gundūr,2025-04-03 06:42:18
Cake Heavan,5.0,2.0,Bakery and Cake Shop,"New, Tekri Rd, near ashirwad hospital, Guna, Madhya Pradesh 473001",079742 66690,Gundūr,2025-04-03 06:42:18
Nature's Bakehouse,,,Cake shop,"New, Tekri Rd, near ashirwad hospital, Guna, Madhya Pradesh 473001",079742 66690,Gundūr,2025-04-03 06:42:18
Maharashtra Bakery,4.6,16.0,Bakery and Cake Shop,"near Maharashtra bekary, Lonere, Maharashtra 402104",N/A,Gundūr,2025-04-03 06:42:18
The Bake Shop @ Suncity Complex,5.0,3.0,Bakery and Cake Shop,"Shop No B-14, Mercury Building, Suncity Complex, Gandhinagar, Powai, Mumbai, Maharashtra 400076",N/A,Gundūr,2025-04-03 06:42:18
Bakester Mumma,5.0,12.0,Bakery and Cake Shop,N/A,N/A,Gundūr,2025-04-03 06:42:18
E,,,Bakery and Cake Shop,"PPGG+5V, Gundur, Tamil Nadu 620007",N/A,Gundūr,2025-04-03 06:42:18
"Oven Hotz, The Bake Shop",4.8,47.0,Cake shop,"Shop no.2, Guru Ramdas Nagar,village roadBhandup, Bhandup Village Rd, near Yashoda Mahal Hotel, Bhandup West, Mumbai, Maharashtra 400078",N/A,Gundūr,2025-04-03 06:42:18
Anand Bakery ( Pure Veg ) - Best Bakery & Cake Shop,4.0,297.0,Bakery and Cake Shop,"Subhash Colony, Guna, Madhya Pradesh 473001",097525 56801,Gundūr,2025-04-03 06:42:18
Noori Bakery Shop,,,Bakery and Cake Shop,"Shop No 01, nitie Campus, Mayur Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400087",070074 25487,Gundūr,2025-04-03 06:42:18
Shru's Bakehouse,5.0,1.0,Bakery and Cake Shop,N/A,N/A,Gundūr,2025-04-03 06:42:18
Duffins Cakes and Bakes,4.9,1610.0,Bakery and Cake Shop,"1147, Old Delhi Gurgaon Rd, opposite amarai farms, Kapas Hera Extension, Kapas Hera, New Delhi, Delhi 110037",095400 00952,Gundūr,2025-04-03 06:42:18
For your craving,5.0,5.0,Cake shop,N/A,N/A,Gundūr,2025-04-03 06:42:18
The Denish cake shop,4.1,28.0,Bakery and Cake Shop,"Kumbhar Vada, Goregaon, Maharashtra 402103",089838 60225,Gundūr,2025-04-03 06:42:18
Atul Bakery,4.0,164.0,Bakery and Cake Shop,"Kumbhar Vada, Goregaon, Maharashtra 402103",089838 60225,Gundūr,2025-04-03 06:42:18
Golden Bakery,4.4,7.0,Bakery and Cake Shop,"Shop No. 6, Shepherd Tower, Mitha Nagar, Goregaon West, Mumbai, Maharashtra 400104",097028 10052,Gundūr,2025-04-03 06:42:18
Bakery Shop,,,General store,"Shop No 07, Vidya Milind Nagar, Milind Nagar, Marol, Powai, Mumbai, Maharashtra 400072",093262 09687,Gundūr,2025-04-03 06:42:18
Cake and pestry,,,Cake shop,"metro station, near Peninsula hotel, Krishna Nagar, Ashok Nagar, Saki Naka, Mumbai, Maharashtra 400072",N/A,Gundūr,2025-04-03 06:42:18
POPULAR BAKERY,4.2,63.0,Bakery and Cake Shop,"115, Salt Pan Rd, Wadala East, Bharatiya Kamala Nagar, Antop Hill, Mumbai, Maharashtra 400037",095940 16367,Gundūr,2025-04-03 06:42:18
Famous Bakery & General Stores,4.7,6.0,Bakery and Cake Shop,"Shop No.10,Ground Floor,B/Wing,Avadh Height,Kashi Village,Nr.Jarimari Gardens,Mira Road East, B Wing, Mkada Chawl, Koliwada, Sion, Mumbai, Maharashtra 401104",098337 62151,Gundūr,2025-04-03 06:42:18
Finest Quality Bakery and Stores,5.0,2.0,Bakery and Cake Shop,"Shop No.10,Ground Floor,B/Wing,Avadh Height,Kashi Village,Nr.Jarimari Gardens,Mira Road East, B Wing, Mkada Chawl, Koliwada, Sion, Mumbai, Maharashtra 401104",098337 62151,Gundūr,2025-04-03 06:42:18
The Bread Story,5.0,38.0,Bakery and Cake Shop,"A/31, Nav Sylvia CHS Ltd, Michael Apartments, P. K. Road, next to Ratna Supermarket, Mulund West, Mumbai, Maharashtra 400080",099676 36364,Gundūr,2025-04-03 06:42:18
Sourabh Bakery,3.7,6.0,Bakery and Cake Shop,"A/31, Nav Sylvia CHS Ltd, Michael Apartments, P. K. Road, next to Ratna Supermarket, Mulund West, Mumbai, Maharashtra 400080",099676 36364,Gundūr,2025-04-03 06:42:18
Bakers Point,3.5,4.0,Bakery and Cake Shop,"shop No-8 Sector -10 W), Nerul, Mumbai, Maharashtra 400706",096990 84527,Gundūr,2025-04-03 06:42:18
Love Sugar & Dough,4.8,4.0,Bakery and Cake Shop,"Shop #2, Lenyadri CHS, Plot #47/1, Sector 19A Nerul Rd, Navi Mumbai, Maharashtra 400706",091676 08888,Gundūr,2025-04-03 06:42:18
"Bakesmith Cakes, Cookies and More",5.0,32.0,Bakery and Cake Shop,"Shop no 2, laxmi niwas, IIT main gate, Gokhale Nagar, Tirandaz, Powai, Mumbai, Maharashtra 400076",091524 69941,Punādih,2025-04-03 06:49:56
Fantasy The Cake Shop,4.9,184.0,Cake shop,"Shop no.4, Cinderella Bldg, A Wing, Main Gate Rd, opp. IIT, next to Hiranandani Hospital, BSNL Colony, Powai, Mumbai, Maharashtra 400076",098202 30132,Punādih,2025-04-03 06:49:56
Bakewill's Bakery and Cafe,4.3,188.0,Bakery and Cake Shop,"Shop no.11, Amaryllis Tower, Nahar Amrit Shakti, LOK Milan Colony, Chandivali, Powai, Mumbai, Maharashtra 400072",077386 29996,Punādih,2025-04-03 06:49:56
TASTEBUDS CAKES N BAKES,5.0,225.0,Bakery and Cake Shop,"Flat No. H304 Sameer IIT Campus, Powai, Mumbai, Maharashtra 400076",089288 69955,Punādih,2025-04-03 06:49:56
Nice Cakes & Sweets Confectioners,4.9,29.0,Cake shop,"3 no market, near nilkanth, Sangharsh Nagar, Chandivali, Andheri East, Mumbai, Maharashtra 400072",082865 65770,Punādih,2025-04-03 06:49:56
Birdy's Bakery & Patisserie,4.2,169.0,Bakery and Cake Shop,"Lake Club, Lake Homes, Complex, Chandivali Farm Rd, Powai, Mumbai, Maharashtra 400076",098565 49856,Punādih,2025-04-03 06:49:56
Noor Bakers,4.4,61.0,Bakery and Cake Shop,"Shop No: 1, Military Rd, near Raja Hotel, Sankara Nagar, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059",099204 35554,Punādih,2025-04-03 06:49:56
Janta Bakers,4.0,597.0,Bakery and Cake Shop,"Shop No 16, B, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",099206 37621,Punādih,2025-04-03 06:49:56
Anna's Delight - Marol,4.9,59.0,Bakery and Cake Shop,"First Floor, Dsilva House, Marol Maroshi Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",N/A,Punādih,2025-04-03 06:49:56
Bake Ur Day...a Custom Cakery - Cake Shop in Kurla -BKC,4.7,390.0,Cake shop,"near, Shop No. 2 Suleman Bldg. F block, Lal Bahadur Shastri Marg, near Asha Petrol Pump, End Of Bkc, Taximens Colony, Kurla, W, Maharashtra 400070",085858 55308,Punādih,2025-04-03 06:49:56
Rohafza Bakery (Danda Bakery),4.3,72.0,Bakery and Cake Shop,"185, Govind Patil Rd, Pyari Nagar, Foman Nagar, Madhla Pada, Khar Danda, Mumbai, Maharashtra 400052",N/A,Punādih,2025-04-03 06:49:56
Ekta Bakery & Stores,4.5,62.0,Bakery and Cake Shop,"625, A, Pipe Line Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070",N/A,Punādih,2025-04-03 06:49:56
Taste Of Heaven,5.0,62.0,Bakery and Cake Shop,"Venus Apartment, Suncity Housing, Mercury CHS, Ramabai Ambedkar Nagar, Powai, Mumbai, Maharashtra 400076",098677 65868,Punādih,2025-04-03 06:49:56
Vienna Bakery,4.4,2253.0,Bakery and Cake Shop,"Church, 125, Vakola Pipe Lane, behind Saint Anthony Road, Siddharath Nagar, Santacruz East, Mumbai, Maharashtra 400055",083694 59055,Punādih,2025-04-03 06:49:56
le patissier Cakes,5.0,4.0,Cake shop,"A/11 Tara Building,Saki Vihar Road,Opp LNT Gate No:- 7, Mumbai, Maharashtra 400072",N/A,Punādih,2025-04-03 06:49:56
Bangalore Iyengar's Bakery Powai Cakes,3.8,96.0,Bakery and Cake Shop,"4V6W+RW8, Nahar's Amrit Shakti Rd, Nahar Amrit Shakti, MHADA Colony, Chandivali, Powai, Mumbai, Maharashtra 400072",084335 93114,Punādih,2025-04-03 06:49:56
SK Bakery shop,3.9,8.0,Bakery and Cake Shop,"4V9V+V2R, Kriyado Wadi,Tunga Village Powai, Saki Vihar Rd, Andheri East, Mumbai, Maharashtra 400072",088791 61899,Punādih,2025-04-03 06:49:56
Monginis Cake Shop,4.3,399.0,Cake shop,"Ground Floor, Prashant Apartments, No E1, opposite IIT Main Gate, Powai, Mumbai, Maharashtra 400076",022 2578 2415,Punādih,2025-04-03 06:49:56
Bombay Bakery And General Stores,4.0,12.0,Bakery and Cake Shop,"3VWQ+24Q City Medical, Dosti Enclave, 90 Feet Rd, next to Janhit Chemist, near Sathi D'Souza Nagar, LBS Nagar, Ashok Nagar, Saki Naka, Mumbai, Maharashtra 400072",N/A,Punādih,2025-04-03 06:49:56
Jeden -The Cake Expert Saki Vihar,4.2,36.0,Bakery and Cake Shop,"Shop No R/4, Clipwala Compound, 7 Tunga, Saki Vihar Rd, near L&T Gate, Tunga Village, Chandivali, Saki Naka, Mumbai, Maharashtra 400072",090045 88966,Punādih,2025-04-03 06:49:56
Nature's Bake,4.4,48.0,Bakery and Cake Shop,"28-31, Orchard Ave, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076",099201 45311,Punādih,2025-04-03 06:49:56
Bangalore Iyangar's Bakery,4.4,17.0,Bakery and Cake Shop,"Kailash Nagar, Mayur Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",083108 23841,Punādih,2025-04-03 06:49:56
Bake Ur Day... a Custom Cakery - Cake Shop in Ghatkopar,4.4,607.0,Bakery and Cake Shop,"Shop No. 8, Noor Mohammad compound, Lal Bahadur Shastri Marg, opposite Wadhwa The Address, near R City Mall, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",080808 00511,Punādih,2025-04-03 06:49:56
BOMBAY BAKES - Marol,5.0,21.0,Cake shop,"Rex villa, Marol Church Rd, opp. Dr Sambhari, Bori Colony, Marol, Andheri East, Mumbai, Maharashtra 400059",099300 40140,Punādih,2025-04-03 06:49:56
Cakes & Rolls,4.2,1401.0,Bakery and Cake Shop,"shop no. 9, plot no. 18, Marol Maroshi Rd, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059",099206 97564,Punādih,2025-04-03 06:49:56
Famous Bakery & General Store,5.0,1.0,Bakery and Cake Shop,"Near, Shop No,3915. Ambedkar Nagar, Hari Masjid Gali, Jarimari, Police Chowki, Mumbai, Maharashtra 400072",098677 97380,Punādih,2025-04-03 06:49:56
Zam Zam Bakery,4.4,11.0,Bakery and Cake Shop,"Zam Zam Bakery, Khairani Rd, Pereira Wadi, Saki Naka, Mumbai, Maharashtra 400072",N/A,Punādih,2025-04-03 06:49:56
"Theobroma Bakery and Cake Shop - Powai, Mumbai",4.4,4026.0,Cake shop,"SHOP NUMBER 8, GROUND FLOOR, Central Ave, next to Kotak Bank, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",081828 81881,Punādih,2025-04-03 06:49:56
Miss Baker Mamta,4.9,302.0,Bakery and Cake Shop,"Transit Camps, shivalik ventures, 309/ B wing, Golibar Rd, Santacruz East, Mumbai, Maharashtra 400051",077189 61364,Punādih,2025-04-03 06:49:56
The Cinnamon Tree,5.0,71.0,Bakery and Cake Shop,"Sunset - 1, WING-B, Farm Road, Raheja Vihar, Chandivali, Powai, Mumbai, Maharashtra 400072",091676 48497,Punādih,2025-04-03 06:49:56
24 Pie,4.2,18.0,Bakery and Cake Shop,"Eden II, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",N/A,Punādih,2025-04-03 06:49:56
Chocohollics,4.4,61.0,Cake shop,"Patanwala Estate, 8, Lal Bahadur Shastri Marg, behind Thambi, Varsha Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",099870 72886,Punādih,2025-04-03 06:49:56
Prince Bakery,4.8,6.0,Bakery and Cake Shop,"4RRR+PC3, Opposite Aqsa Masjid, Bhandivali, Chandivala Complex, Aqsa Masjid Rd, Jogeshwari West, Mumbai, Maharashtra 400102",073047 47887,Punādih,2025-04-03 06:49:56
Bake Ur Day... a Custom Cakery - Cake Shop in Andheri,4.3,186.0,Cake shop,"Shop no.2, Building B1, Kanakia Building, near Kanakia Wall Street, Chakala, Signal, Andheri East, Mumbai, Maharashtra 400093",074097 67676,Punādih,2025-04-03 06:49:56
New Bharat Bakery,4.6,51.0,Bakery and Cake Shop,"Road No 1, Opp Madina Jama Masjid, Sharda Society, Sagar Nagar, Parksite Colony, Vikhroli West, Mumbai, Maharashtra 400079",083694 83005,Punādih,2025-04-03 06:49:56
Yummilicious,4.9,82.0,Cake shop,"Shop No 10, Bldg 12C, Abhilasha CHS, MHADA Colony, Chandivali, Andheri East, Mumbai, Maharashtra 400072",098200 18596,Punādih,2025-04-03 06:49:56
Shree Sai Nand Bakery,3.9,9.0,Bakery and Cake Shop,"Shop No. 23/A, 23, Ceasar Rd, Sai Estate, Amboli, Navneeth Colony, Andheri West, Mumbai, Maharashtra 400058",N/A,Punādih,2025-04-03 06:49:56
Maharashtra Bakery,4.2,65.0,Bakery and Cake Shop,"W, Welcome Hair Cutting Saloon, Shop No 3 Rahat Nagar RM Road Oshiwara, Behram Baug, Jogeshwari West, Mumbai, Maharashtra 400102",N/A,Punādih,2025-04-03 06:49:56
Israel town cake shop,4.8,51.0,Bakery and Cake Shop,"Shop no 2, isarel town cake shop, nr. Renault service, Yadav Nagar, Chandivali, Saki Naka, Mumbai, Maharashtra 400072",090290 39887,Punādih,2025-04-03 06:49:56
Welcome Bakery & Stores,4.3,32.0,Bakery and Cake Shop,"Shop No. 4, Khairani Rd, Yadav Nagar, Nair Wadi, Saki Naka, Mumbai, Maharashtra 400072",097029 69295,Punādih,2025-04-03 06:49:56
Sassy Teaspoon,4.2,76.0,Bakery and Cake Shop,"B-Wing, Delphi Building, Restaurant 1A Binge Central, 1st, Orchard Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076",076662 22777,Punādih,2025-04-03 06:49:56
Halimiya Bakery,3.8,68.0,Bakery and Cake Shop,"Khadi No 3, Opp Manha Enterprise,, Kamani, Ashok Nagar, Saki Naka, Mumbai, Maharashtra 400070",081080 95587,Punādih,2025-04-03 06:49:56
Gluttony - Over Indulgence,4.8,803.0,Cake shop,"near The Lalit Hotel, Navpada, Marol, Andheri East, Mumbai, Maharashtra 400059",091671 10451,Punādih,2025-04-03 06:49:56
Cakecious (Home Baker),4.8,49.0,Bakery and Cake Shop,"Sunder Nagar, Santacruz, Mumbai, Kalina, Mumbai, Maharashtra 400098",098212 33513,Punādih,2025-04-03 06:49:56
Prince Bakery & General Store,4.3,59.0,Bakery and Cake Shop,"Group No.3, SM Mandir Marg, Near Tagore Nagar Police Station, Tagore Nagar, Vikhroli East, Mumbai, Maharashtra 400083",093216 90175,Punādih,2025-04-03 06:49:56
BakedHappiness,5.0,1.0,Bakery and Cake Shop,"Vasant Oasis, Marol, Andheri East, Mumbai, Maharashtra 400059",090045 50107,Punādih,2025-04-03 06:49:56
Cake Gallery,4.8,37.0,Cake shop,"Shop no 15, Woodland Heights, Woodland Heights Cooperative Housing Society, Chandivali Farm Rd, opp. magnotape studio, Sangharsh Nagar, Chandivali, Andheri East, Mumbai, Maharashtra 400072",086899 40517,Punādih,2025-04-03 06:49:56
SAINATH BEKERY STORE,5.0,5.0,Bakery and Cake Shop,"Datta Jagdamba Mandir Marg, Radha Krishna Nagar, Aghadi Nagar, Andheri East, Mumbai, Maharashtra 400093",N/A,Punādih,2025-04-03 06:49:56
The Bake Shop,4.0,88.0,Bakery and Cake Shop,"Unit No 1 & 2, Reliable Compound Kanjurmarg Station Road, West, near Huma Talkies, Mumbai, Maharashtra 400078",088284 95114,Punādih,2025-04-03 06:49:56
The Mad Batter Studio,5.0,41.0,Bakery and Cake Shop,"Cluster_mumbai Suburban_417 Parameshwar Dutta-E, Cluster_mumbai Suburban_417, 71, RB Mehta Marg, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077",091679 61850,Punādih,2025-04-03 06:49:56
CHEESE CAKE VILLA,4.3,49.0,Bakery and Cake Shop,"Shop no 1 & 2, Shirke House, Hanuman Rd, Tirandaz, Powai, Mumbai, Maharashtra 400076",098670 28081,Punādih,2025-04-03 06:49:56
Ajmeri Bakery,4.4,31.0,Bakery and Cake Shop,"464, Gilbert Hill Rd, Dhangar wadi, Andheri West, Mumbai, Maharashtra 400058",097682 68777,Punādih,2025-04-03 06:49:56
MAD OVER BAKING,5.0,79.0,Bakery and Cake Shop,"Shop No. 12, Javahar bhai plot, Near Podar Jumbo Kids, Wagadwala, Ramchandra B Kadam Marg, Bhatwadi, Ghatkopar West, Mumbai, Maharashtra 400084",098333 13000,Punādih,2025-04-03 06:49:56
Treat Street by Bhakti,4.9,19.0,Cake shop,"1A, Raheja Vihar, Chandivali, Powai, Mumbai, Maharashtra 400072",088798 05769,Punādih,2025-04-03 06:49:56
